country,region,region_code,start_date,end_date,days,year,week,population,total_deaths,covid_deaths,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change,zscore_total_deaths,normalized_total_deaths,month
Portugal,Portugal,0,2020-08-24,2020-08-30,7,2020,35,10290103,2078.0,23,1818.6058988764,259.394101123597,2055.0,0.223515741290442,2.52081151300038,0.142633487158412,-0.34440741062111585,-0.4292676566479874,8
Portugal,Portugal,0,2020-08-31,2020-09-06,7,2020,36,10290103,2061.0,21,1872.2058988764,188.794101123598,2040.0,0.204079589873882,1.83471536799581,0.100840458432966,-0.34602493898367476,-0.43251883863194474,8
Portugal,Portugal,0,2020-09-07,2020-09-13,7,2020,37,10290103,2239.0,27,1814.8058988764,424.194101123596,2212.0,0.262388044123562,4.12235038972492,0.233740755078122,-0.329088465540411,-0.3984770507999209,9
Portugal,Portugal,0,2020-09-14,2020-09-20,7,2020,38,10290103,2127.0,45,1846.8058988764,280.194101123599,2082.0,0.437313406872604,2.72294748773262,0.151718218624962,-0.33974512298785786,-0.419896602694228,9
Portugal,Portugal,0,2020-09-21,2020-09-27,7,2020,39,10290103,1891.0,41,1888.8058988764,2.19410112359992,1850.0,0.398441104039483,0.0213224408307664,0.00116163398521,-0.3622002226092638,-0.4650306584715181,9
Portugal,Portugal,0,2020-09-28,2020-10-04,7,2020,40,10290103,2142.0,52,1937.0058988764,204.994101123598,2090.0,0.505339936830564,1.99214819446995,0.105830395892192,-0.33831789207971763,-0.41702791270838335,9
Portugal,Portugal,0,2020-10-05,2020-10-11,7,2020,41,10290103,2157.0,75,1896.8058988764,260.194101123598,2082.0,0.728855678121006,2.52858597356701,0.137174869225011,-0.33689066117157745,-0.41415922272253863,10
Portugal,Portugal,0,2020-10-12,2020-10-18,7,2020,42,10290103,2216.0,101,1966.4058988764,249.594101123598,2115.0,0.981525646536288,2.42557437105924,0.126929084817238,-0.331276886266226,-0.4028757087782161,10
Portugal,Portugal,0,2020-10-19,2020-10-25,7,2020,43,10290103,2228.0,135,2010.6058988764,217.394101123598,2093.0,1.31194022061781,2.11265233325262,0.108123676173977,-0.3301351015397138,-0.40058075678954036,10
Portugal,Portugal,0,2020-10-26,2020-11-01,7,2020,44,10290103,2474.0,228,2011.6058988764,462.394101123599,2246.0,2.21572126148786,4.49358088178125,0.22986316623046,-0.30672851464621437,-0.3535342410216872,10
Portugal,Portugal,0,2020-11-02,2020-11-08,7,2020,45,10290103,2562.0,352,2056.4058988764,505.594101123597,2210.0,3.42076264931459,4.91340175237893,0.245862989111173,-0.2983554266517918,-0.33670459310473155,11
Portugal,Portugal,0,2020-11-09,2020-11-15,7,2020,46,10290103,2738.0,485,2104.8058988764,633.194101123598,2253.0,4.71326671851584,6.15342821275548,0.300832538269498,-0.2816092506629467,-0.30304529727082036,11
Portugal,Portugal,0,2020-11-16,2020-11-22,7,2020,47,10290103,2708.0,516,2144.4058988764,563.594101123599,2192.0,5.01452706547252,5.4770501434592,0.262820626178516,-0.2844637124792271,-0.30878267724250974,11
Portugal,Portugal,0,2020-11-23,2020-11-29,7,2020,48,10290103,2701.0,530,2227.0058988764,473.994101123599,2171.0,5.15058012538844,4.6063105599973,0.212839176296186,-0.28512975356969256,-0.310121399235904,11
Portugal,Portugal,0,2020-11-30,2020-12-06,7,2020,49,10290103,2853.0,536,2267.0058988764,585.994101123598,2317.0,5.20888857963812,5.69473503932466,0.258488123658627,-0.27066714703387174,-0.28105200737934427,11
Portugal,Portugal,0,2020-12-07,2020-12-13,7,2020,50,10290103,3031.0,596,2308.6058988764,722.394101123598,2435.0,5.79197312213493,7.02028056593406,0.312913564621484,-0.25373067359060797,-0.24701021954732044,12
Portugal,Portugal,0,2020-12-14,2020-12-20,7,2020,51,10290103,2923.0,575,2424.8058988764,498.194101123599,2348.0,5.58789353226105,4.84148799213768,0.205457311595312,-0.26400673612921743,-0.2676647874454023,12
Portugal,Portugal,0,2020-12-21,2020-12-27,7,2020,52,10290103,2801.0,485,2574.0058988764,226.994101123599,2316.0,4.71326671851584,2.20594586005212,0.0881870943740599,-0.2756148808487578,-0.29099679933027256,12
Portugal,Portugal,0,2020-12-28,2021-01-03,7,2020,53,10290103,3162.0,499,2541.33988764045,620.66011235955,2663.0,4.84931977843176,6.03162196101973,0.244225542351918,-0.24126619032618346,-0.22195699367094332,12
Portugal,Portugal,0,2021-01-04,2021-01-10,7,2021,1,10290103,3836.0,685,2779.90688202238,1056.09311797762,3151.0,6.65688186017186,10.2631928755001,0.379902335868644,-0.1771359481870834,-0.09305719030698788,1
Portugal,Portugal,0,2021-01-11,2021-01-17,7,2021,2,10290103,4618.0,1058,2817.07354868914,1800.92645131086,3560.0,10.2817240993603,17.5015395988831,0.639289823351925,-0.10272964350937384,0.05649718095504945,1
Portugal,Portugal,0,2021-01-18,2021-01-24,7,2021,3,10290103,5044.0,1608,2877.07354868914,2166.92645131086,3436.0,15.6266657389144,21.0583553081136,0.753170335981908,-0.06219628571819192,0.1379679765530391,1
Portugal,Portugal,0,2021-01-25,2021-01-31,7,2021,4,10290103,4818.0,2013,2832.90688202248,1985.09311797752,2805.0,19.5624864007678,19.2912852084913,0.700726568379231,-0.0836998980675044,0.0947463807663122,1
Portugal,Portugal,0,2021-02-01,2021-02-07,7,2021,5,10290103,3973.0,1676,2720.40688202248,1252.59311797752,2297.0,16.2874948870774,12.1727947521761,0.460443298484189,-0.16410057255940283,-0.0668564884362729,2
Portugal,Portugal,0,2021-02-08,2021-02-14,7,2021,6,10290103,3394.0,1163,2653.74021535581,740.25978464419,2231.0,11.3021220487297,7.19390063096735,0.278949604923908,-0.21919168561361488,-0.17758792188987854,2
Portugal,Portugal,0,2021-02-15,2021-02-21,7,2021,7,10290103,2862.0,641,2617.07354868914,244.926451310856,2221.0,6.22928652900753,2.38021379679927,0.0935879128935986,-0.26981080848898764,-0.27933079338783745,2
Portugal,Portugal,0,2021-02-22,2021-02-28,7,2021,8,10290103,2535.0,355,2516.24021535581,18.7597846441886,2180.0,3.44991687643943,0.182309007443255,0.0074554824017616,-0.30092444228644416,-0.341868235079252,2
Portugal,Portugal,0,2021-03-01,2021-03-07,7,2021,9,10290103,2354.0,223,2500.80786516855,-146.80786516855,2131.0,2.16713088294646,-1.42668994827894,-0.0587041760437903,-0.31814636191133605,-0.3764837609084448,3
Portugal,Portugal,0,2021-03-08,2021-03-14,7,2021,10,10290103,2138.0,144,2376.00786516855,-238.007865168553,1994.0,1.39940290199233,-2.31297845287412,-0.100171328831719,-0.33869848698855504,-0.41779289670460856,3
Portugal,Portugal,0,2021-03-15,2021-03-21,7,2021,11,10290103,2115.0,84,2314.00786516855,-199.007865168554,2031.0,0.816318359495527,-1.9339735002512,-0.0860013780264547,-0.34088690771437,-0.4221915546829038,3
Portugal,Portugal,0,2021-03-22,2021-03-28,7,2021,12,10290103,2057.0,69,2250.00786516855,-193.007865168546,1988.0,0.670547223871326,-1.87566504600144,-0.0857809735496597,-0.34640553389251216,-0.43328382262817,3
Portugal,Portugal,0,2021-03-29,2021-04-04,7,2021,13,10290103,2133.0,42,2198.20786516855,-65.2078651685533,2091.0,0.408159179747764,-0.633694970483321,-0.0296641032915012,-0.3391742306246018,-0.4187491266998902,3
Portugal,Portugal,0,2021-04-05,2021-04-11,7,2021,14,10290103,1996.0,37,2222.80786516855,-226.80786516855,1959.0,0.359568801206363,-2.20413600494135,-0.102036648656249,-0.35220960625228237,-0.4449498285706051,4
Portugal,Portugal,0,2021-04-12,2021-04-18,7,2021,15,10290103,1966.0,29,2145.60786516855,-179.607865168549,1937.0,0.281824195540122,-1.74544283151052,-0.0837095482750015,-0.3550640680685628,-0.45068720854229455,4
Portugal,Portugal,0,2021-04-19,2021-04-25,7,2021,16,10290103,1916.0,20,2046.40786516855,-130.407865168551,1896.0,0.194361514165602,-1.26731350666316,-0.0637252560392252,-0.35982150442903016,-0.4602495084951102,4
Portugal,Portugal,0,2021-04-26,2021-05-02,7,2021,17,10290103,1893.0,12,2026.40786516855,-133.407865168552,1881.0,0.116616908499361,-1.29646773378801,-0.0658346562218133,-0.3620099251548451,-0.46464816647340546,4
Portugal,Portugal,0,2021-05-03,2021-05-09,7,2021,18,10290103,2046.0,15,2013.00786516855,32.9921348314519,2031.0,0.145771135624201,0.320620064069834,0.0163894713986561,-0.347452169891815,-0.43538752861778945,5
Portugal,Portugal,0,2021-05-10,2021-05-16,7,2021,19,10290103,1912.0,15,1956.40786516855,-44.4078651685481,1897.0,0.145771135624201,-0.431558995751044,-0.0226986744222295,-0.3602020993378675,-0.46101449249133547,5
Portugal,Portugal,0,2021-05-17,2021-05-23,7,2021,20,10290103,1838.0,10,1994.80786516855,-156.807865168548,1828.0,0.0971807570828008,-1.52387070536172,-0.0786080042627567,-0.3672431051513592,-0.4751666964215027,5
Portugal,Portugal,0,2021-05-24,2021-05-30,7,2021,21,10290103,1996.0,6,1954.60786516855,41.3921348314495,1990.0,0.0583084542496805,0.402251900019363,0.0211766951157135,-0.35220960625228237,-0.4449498285706051,5
Portugal,Portugal,0,2021-05-31,2021-06-06,7,2021,22,10290103,1884.0,11,1953.40786516855,-69.407865168552,1873.0,0.106898832791081,-0.674510888458084,-0.0355316810207279,-0.36286626369972924,-0.4663693804649123,5
Portugal,Portugal,0,2021-06-07,2021-06-13,7,2021,23,10290103,1947.0,13,1917.00786516855,29.9921348314479,1934.0,0.126334984207641,0.291465836944955,0.0156452852262101,-0.35687189388554036,-0.45432088252436453,6
Portugal,Portugal,0,2021-06-14,2021-06-20,7,2021,24,10290103,1987.0,18,1911.20786516855,75.7921348314487,1969.0,0.174925362749041,0.73655370438419,0.0396566674995165,-0.35306594479716646,-0.44667104256211193,6
Portugal,Portugal,0,2021-06-21,2021-06-27,7,2021,25,10290103,1854.0,19,2021.60786516855,-167.607865168555,1835.0,0.184643438457322,-1.62882592301122,-0.0829081980023736,-0.36572072551600965,-0.47210676043660166,6
Portugal,Portugal,0,2021-06-28,2021-07-04,7,2021,26,10290103,1954.0,28,1889.40786516855,64.5921348314489,1926.0,0.272106119831842,0.627711256451455,0.0341864432885104,-0.35620585279507494,-0.4529821605309703,6
Portugal,Portugal,0,2021-07-05,2021-07-11,7,2021,27,10290103,1953.0,44,1848.20786516855,104.79213483145,1909.0,0.427595331164324,1.01837789992433,0.0566993230612041,-0.3563010015222843,-0.45317340653002663,7
Portugal,Portugal,0,2021-07-12,2021-07-18,7,2021,28,10290103,2058.0,51,1880.40786516855,177.592134831446,2007.0,0.495621861122284,1.72585381148708,0.0944434120496149,-0.3463103851653028,-0.43309257662911366,7
Portugal,Portugal,0,2021-07-19,2021-07-25,7,2021,29,10290103,1960.0,85,1872.60786516855,87.3921348314527,1875.0,0.826036435203807,0.849283382600278,0.0466686787217909,-0.35563496043181886,-0.45183468453663245,7
Portugal,Portugal,0,2021-07-26,2021-08-01,7,2021,30,10290103,1979.0,77,1891.40786516855,87.5921348314494,1902.0,0.748291829537566,0.851226997741902,0.0463105480549773,-0.3538271346148413,-0.44820101055456246,7
Portugal,Portugal,0,2021-08-02,2021-08-08,7,2021,31,10290103,2066.0,98,1939.20786516855,126.792134831448,1968.0,0.952371419411448,1.23217556550647,0.0653834677080529,-0.34554919534762807,-0.4315626086366632,8
Portugal,Portugal,0,2021-08-09,2021-08-15,7,2021,32,10290103,2089.0,95,1973.20786516855,115.792134831451,1994.0,0.923217192286608,1.12527673271542,0.0586821778259834,-0.3433607746218131,-0.42716395065836793,8
Portugal,Portugal,0,2021-08-16,2021-08-22,7,2021,33,10290103,2129.0,77,1858.80786516855,270.192134831448,2052.0,0.748291829537566,2.62574762207383,0.145357753156995,-0.3395548255334392,-0.4195141106961154,8
Portugal,Portugal,0,2021-08-23,2021-08-29,7,2021,34,10290103,2095.0,82,1949.40786516855,145.592134831452,2013.0,0.796882208078967,1.41487538882217,0.0746853121057156,-0.342789882258557,-0.4260164746640301,8
Portugal,Portugal,0,2021-08-30,2021-09-05,7,2021,35,10290103,2083.0,77,1828.00786516855,254.992134831449,2006.0,0.748291829537566,2.47803287130798,0.139491814936988,-0.34393166698506916,-0.42831142665270583,8
Portugal,Portugal,0,2021-09-06,2021-09-12,7,2021,36,10290103,1994.0,63,1881.60786516855,112.39213483145,1931.0,0.612238769621645,1.09223527530725,0.0597319648328438,-0.35239990370670105,-0.44533232056871774,9
Portugal,Portugal,0,2021-09-13,2021-09-19,7,2021,37,10290103,1923.0,46,1824.20786516855,98.7921348314471,1877.0,0.447031482580884,0.960069445674617,0.0541561829207013,-0.3591554633385647,-0.458910786501716,9
Portugal,Portugal,0,2021-09-20,2021-09-26,7,2021,38,10290103,2034.0,47,1856.20786516855,177.792134831451,1987.0,0.456749558289164,1.72779742662878,0.0957824488128143,-0.34859395461832715,-0.4376824806064652,9
Portugal,Portugal,0,2021-09-27,2021-10-03,7,2021,39,10290103,2016.0,39,1898.20786516855,117.792134831451,1977.0,0.379004952622923,1.14471288413198,0.0620543919308809,-0.3503066317080954,-0.44112490858947884,9
Portugal,Portugal,0,2021-10-04,2021-10-10,7,2021,40,10290103,2130.0,48,1946.40786516855,183.592134831449,2082.0,0.466467633997444,1.78416226573679,0.0943235681055736,-0.3394596768062298,-0.4193228646970591,10
Portugal,Portugal,0,2021-10-11,2021-10-17,7,2021,41,10290103,2140.0,56,1906.20786516855,233.792134831449,2084.0,0.544212239663685,2.27200966629245,0.122647765284915,-0.33850818953413636,-0.417410404706496,10
Portugal,Portugal,0,2021-10-18,2021-10-24,7,2021,42,10290103,2051.0,36,1975.80786516855,75.1921348314497,2015.0,0.349850725498083,0.730722858959232,0.0380564001981212,-0.34697642625576824,-0.4344312986225079,10
Portugal,Portugal,0,2021-10-25,2021-10-31,7,2021,43,10290103,2187.0,24,2020.00786516855,166.992134831449,2163.0,0.233233816998722,1.62284220897934,0.0826690517947641,-0.33403619935529705,-0.4084218427508492,10
Portugal,Portugal,0,2021-11-01,2021-11-07,7,2021,44,10290103,2135.0,46,2021.00786516855,113.992134831451,2089.0,0.447031482580884,1.10778419644051,0.0564036077226959,-0.3389839331701831,-0.41836663470177754,11
Portugal,Portugal,0,2021-11-08,2021-11-14,7,2021,45,10290103,2425.0,54,2065.80786516855,359.192134831448,2371.0,0.524776088247124,3.49065636011076,0.173874899446248,-0.31139080227947236,-0.36290529497544655,11
Portugal,Portugal,0,2021-11-15,2021-11-21,7,2021,46,10290103,2470.0,64,2114.20786516855,355.792134831449,2406.0,0.621956845329925,3.45761490270262,0.168286260160651,-0.3071091095550518,-0.35429922501791244,11
Portugal,Portugal,0,2021-11-22,2021-11-28,7,2021,47,10290103,2568.0,96,2153.80786516855,414.19213483145,2472.0,0.932935267994888,4.02515052406618,0.192306909789763,-0.29778453428853574,-0.3355571171103937,11
Portugal,Portugal,0,2021-11-29,2021-12-05,7,2021,48,10290103,2741.0,120,2236.40786516855,504.59213483145,2621.0,1.16616908499361,4.9036645680947,0.225626167163127,-0.28132380448131866,-0.30247155927365144,11
Portugal,Portugal,0,2021-12-06,2021-12-12,7,2021,49,10290103,2628.0,121,2276.40786516855,351.592134831449,2507.0,1.17588716070189,3.41679898472784,0.154450412955948,-0.29207561065597487,-0.32408235716701483,12
Portugal,Portugal,0,2021-12-13,2021-12-19,7,2021,50,10290103,2504.0,120,2318.00786516855,185.99213483145,2384.0,1.16616908499361,1.80748564743667,0.0802379222375615,-0.30387405282993396,-0.34779686104999774,12
Portugal,Portugal,0,2021-12-20,2021-12-26,7,2021,51,10290103,2596.0,96,2434.20786516855,161.79213483145,2500.0,0.932935267994888,1.57230821529629,0.0664660307554494,-0.295120369926674,-0.3302022291368169,12
Portugal,Portugal,0,2021-12-27,2022-01-02,7,2021,52,10290103,2539.0,116,2583.40786516855,-44.40786516855,2423.0,1.12729678216049,-0.431558995751063,-0.0171896454165408,-0.3005438473776068,-0.3411032510830268,12
Portugal,Portugal,0,2022-01-03,2022-01-09,7,2022,1,10290103,2469.0,123,2789.30884831453,-320.308848314528,2346.0,1.19532331211845,-3.11278563795258,-0.114834486151679,-0.3072042582822611,-0.35449047101696873,1
Portugal,Portugal,0,2022-01-10,2022-01-16,7,2022,2,10290103,2555.0,190,2826.47551498129,-271.475514981289,2365.0,1.84643438457322,-2.63821960753249,-0.0960473612958529,-0.29902146774225724,-0.33804331509812574,1
Portugal,Portugal,0,2022-01-17,2022-01-23,7,2022,3,10290103,2794.0,266,2886.47551498129,-92.4755149812872,2528.0,2.5850081384025,-0.898684055750338,-0.0320375192865232,-0.27628092193922327,-0.2923355213236668,1
Portugal,Portugal,0,2022-01-24,2022-01-30,7,2022,4,10290103,2790.0,287,2842.30884831462,-52.308848314623,2503.0,2.78908772827638,-0.508341348134445,-0.0184036468611203,-0.2766615168480606,-0.293100505319892,1
Portugal,Portugal,0,2022-01-31,2022-02-06,7,2022,5,10290103,2875.0,366,2729.80884831463,145.191151685375,2509.0,3.55681570923051,1.41097860425085,0.0531872961636162,-0.26857387503526614,-0.27684459540010536,1
Portugal,Portugal,0,2022-02-07,2022-02-13,7,2022,6,10290103,2702.0,308,2663.14218164796,38.8578183520449,2394.0,2.99316731815027,0.377623220603768,0.0145909664980766,-0.28503460484248316,-0.30993015323684764,2
Portugal,Portugal,0,2022-02-14,2022-02-20,7,2022,7,10290103,2704.0,301,2626.47551498129,77.52448501871,2403.0,2.92514078819231,0.753388814657249,0.0295165458716498,-0.2848443073880645,-0.309547661238735,2
Portugal,Portugal,0,2022-02-21,2022-02-27,7,2022,8,10290103,2473.0,208,2525.64218164796,-52.6421816479569,2265.0,2.02135974732226,-0.511580706703878,-0.0208430877621831,-0.3068236633734237,-0.35372548702074347,2
Portugal,Portugal,0,2022-02-28,2022-03-06,7,2022,9,10290103,2398.0,160,2510.2098314607,-112.209831460696,2238.0,1.55489211332481,-1.09046363734839,-0.0447013751816138,-0.31395981791412475,-0.368068936949967,2
Portugal,Portugal,0,2022-03-07,2022-03-13,7,2022,10,10290103,2446.0,86,2385.4098314607,60.5901685393019,2360.0,0.835754510912087,0.588819845042386,0.0254003181089422,-0.3093926790080761,-0.358889128995264,3
Portugal,Portugal,0,2022-03-14,2022-03-20,7,2022,11,10290103,2418.0,123,2323.4098314607,94.590168539301,2295.0,1.19532331211845,0.9192344191239,0.0407117880188328,-0.31205684336993783,-0.36424401696884073,3
Portugal,Portugal,0,2022-03-21,2022-03-27,7,2022,12,10290103,2442.0,137,2259.40983146069,182.590168539308,2305.0,1.33137637203437,1.77442508145262,0.0808132132545722,-0.30977327391691345,-0.3596541129914892,3
Portugal,Portugal,0,2022-03-28,2022-04-03,7,2022,13,10290103,2469.0,171,2207.6098314607,261.390168539301,2298.0,1.66179094611589,2.54020944726502,0.118404151319777,-0.3072042582822611,-0.35449047101696873,3
Portugal,Portugal,0,2022-04-04,2022-04-10,7,2022,14,10290103,2414.0,158,2232.2098314607,181.790168539304,2256.0,1.53545596190825,1.76665062088595,0.0814395519530264,-0.3124374382787752,-0.365009000965066,4
Portugal,Portugal,0,2022-04-11,2022-04-17,7,2022,15,10290103,2439.0,119,2155.00983146069,283.990168539305,2320.0,1.15645100928533,2.75983795827219,0.131781379552602,-0.3100587200985415,-0.36022785098865817,4
Portugal,Portugal,0,2022-04-18,2022-04-24,7,2022,16,10290103,2306.0,169,2055.8098314607,250.190168539304,2137.0,1.64235479469933,2.43136699933231,0.121699081651698,-0.3227135008173847,-0.3856635688631479,4
Portugal,Portugal,0,2022-04-25,2022-05-01,7,2022,17,10290103,2286.0,118,2035.8098314607,250.190168539302,2168.0,1.14673293357705,2.43136699933229,0.122894665637697,-0.3246164753615716,-0.38948848884427417,4
Portugal,Portugal,0,2022-05-02,2022-05-08,7,2022,18,10290103,2219.0,140,2022.40983146069,196.590168539306,2079.0,1.36053059915921,1.91047814136852,0.0972059003477661,-0.3309914400845979,-0.4023019707810472,5
Portugal,Portugal,0,2022-05-09,2022-05-15,7,2022,19,10290103,2450.0,163,1965.80983146069,484.190168539306,2287.0,1.58404634044965,4.70539671506987,0.246305700984074,-0.3090120840992387,-0.3581241449990387,5
Portugal,Portugal,0,2022-05-16,2022-05-22,7,2022,20,10290103,2353.0,171,2004.20983146069,348.790168539307,2182.0,1.66179094611589,3.38956926416875,0.174028768377565,-0.3182415106385454,-0.3766750069075011,5
Portugal,Portugal,0,2022-05-23,2022-05-29,7,2022,21,10290103,2334.0,227,1964.0098314607,369.990168539304,2107.0,2.20600318577958,3.59559246918426,0.188385089836402,-0.32004933645552297,-0.3803086808895711,5
Portugal,Portugal,0,2022-05-30,2022-06-05,7,2022,22,10290103,2385.0,262,1962.8098314607,422.190168539302,2123.0,2.54613583556938,4.10287602115646,0.215094790015959,-0.31519675136784625,-0.3705551349376991,5
Portugal,Portugal,0,2022-06-06,2022-06-12,7,2022,23,10290103,2497.0,288,1926.4098314607,570.590168539302,2209.0,2.79880580398466,5.54503845626523,0.296193550936485,-0.3045400939203994,-0.349135583043392,6
Portugal,Portugal,0,2022-06-13,2022-06-19,7,2022,24,10290103,2666.0,215,1920.6098314607,745.390168539303,2451.0,2.08938627728022,7.2437580900726,0.388100777330918,-0.2884599590220197,-0.3168150092028749,6
Portugal,Portugal,0,2022-06-20,2022-06-26,7,2022,25,10290103,2158.0,267,2031.0098314607,126.9901685393,1891.0,2.59472621411078,1.23410007207216,0.0625256296509253,-0.3367955124443681,-0.4139679767234823,6
Portugal,Portugal,0,2022-06-27,2022-07-03,7,2022,26,10290103,2114.0,136,1898.8098314607,215.190168539303,1978.0,1.32165829632609,2.0912343495425,0.113328973219904,-0.34098205644157936,-0.4223828006819601,6
Romania,Romania,0,2019-12-30,2020-01-05,7,2020,1,19328560,5346.0,0,5792.52364232228,-446.523642322275,5346.0,0.0,-2.31017542083981,-0.0770862010920104,-0.03346137010096905,0.19572426826804584,12
Romania,Romania,0,2020-01-06,2020-01-12,7,2020,2,19328560,5376.0,0,5777.02364232212,-401.023642322123,5376.0,0.0,-2.07477247307675,-0.069416998639965,-0.03060690828468863,0.20146164823973525,1
Romania,Romania,0,2020-01-13,2020-01-19,7,2020,3,19328560,5419.0,0,5737.85697565546,-318.856975655455,5419.0,0.0,-1.64966751612875,-0.0555707430506379,-0.026515513014686697,0.20968522619915675,1
Romania,Romania,0,2020-01-20,2020-01-26,7,2020,4,19328560,5350.0,0,5700.69030898879,-350.69030898879,5350.0,0.0,-1.81436335137636,-0.0615171654625449,-0.03308077519213166,0.1964892522642711,1
Romania,Romania,0,2020-01-27,2020-02-02,7,2020,5,19328560,5432.0,0,5714.52364232213,-282.523642322126,5432.0,0.0,-1.46169007066293,-0.0494395788705365,-0.025278579560965183,0.21217142418688884,1
Romania,Romania,0,2020-02-03,2020-02-09,7,2020,6,19328560,5433.0,0,5538.35697565546,-105.356975655457,5433.0,0.0,-0.54508445355193,-0.0190231464166304,-0.02518343083375584,0.21236267018594512,2
Romania,Romania,0,2020-02-10,2020-02-16,7,2020,7,19328560,5385.0,0,5549.85697565546,-164.856975655458,5385.0,0.0,-0.852919077548757,-0.0297047250728456,-0.029750569739804507,0.20318286223124207,2
Romania,Romania,0,2020-02-17,2020-02-23,7,2020,8,19328560,5211.0,0,5542.19030898879,-331.190308988792,5211.0,0.0,-1.71347637376396,-0.0597580181343895,-0.04630644827423093,0.16990605839544348,2
Romania,Romania,0,2020-02-24,2020-03-01,7,2020,9,19328560,5341.0,0,5609.82837078654,-268.828370786538,5341.0,0.0,-1.39083496539079,-0.047920961751072,-0.03393711373701579,0.1947680382727643,2
Romania,Romania,0,2020-03-02,2020-03-08,7,2020,10,19328560,5182.0,0,5474.82837078654,-292.828370786541,5182.0,0.0,-1.51500355322146,-0.0534863106118652,-0.049065761363302,0.1643599244228104,3
Romania,Romania,0,2020-03-09,2020-03-15,7,2020,11,19328560,5097.0,0,5395.22837078654,-298.228370786541,5097.0,0.0,-1.54294148548335,-0.0552763201649354,-0.05715340317609652,0.1481040145030237,3
Romania,Romania,0,2020-03-16,2020-03-22,7,2020,12,19328560,5032.0,3,5306.62837078653,-274.628370786534,5029.0,0.0155210734788313,-1.42084237411651,-0.0517519508805975,-0.06333807044470409,0.13567302456436334,3
Romania,Romania,0,2020-03-23,2020-03-29,7,2020,13,19328560,5180.0,40,5242.22837078654,-62.2283707865408,5140.0,0.206947646384418,-0.321950371815287,-0.0118705951715726,-0.049256058817720695,0.16397743242469776,3
Romania,Romania,0,2020-03-30,2020-04-05,7,2020,14,19328560,5190.0,108,5159.42837078654,30.5716292134621,5082.0,0.558758645237928,0.158168167796577,0.0059253907635508,-0.04830457154562722,0.1658898924152609,3
Romania,Romania,0,2020-04-06,2020-04-12,7,2020,15,19328560,5237.0,165,5064.42837078654,172.571629213464,5072.0,0.853659041335723,0.89283231246127,0.0340752433599252,-0.0438325813667879,0.17487845437090765,4
Romania,Romania,0,2020-04-13,2020-04-19,7,2020,16,19328560,5126.0,135,4998.02837078654,127.971629213461,4991.0,0.69844830654741,0.662085686742629,0.0256044223281031,-0.05439409008702544,0.15365014847565683,4
Romania,Romania,0,2020-04-20,2020-04-26,7,2020,17,19328560,5092.0,168,4876.22837078654,215.771629213459,4924.0,0.869180114814554,1.11633577055641,0.044249697267287,-0.05762914681214325,0.14714778450774216,4
Romania,Romania,0,2020-04-27,2020-05-03,7,2020,18,19328560,4861.0,171,4877.42837078654,-16.4283707865352,4690.0,0.884701188293386,-0.0849953167050996,-0.0033682443979983,-0.07960850279750246,0.10296995872573368,4
Romania,Romania,0,2020-05-04,2020-05-10,7,2020,19,19328560,4817.0,171,4671.22837078654,145.771629213465,4646.0,0.884701188293386,0.754177389383715,0.0312062733059901,-0.08379504679471375,0.09455513476725588,5
Romania,Romania,0,2020-05-11,2020-05-17,7,2020,20,19328560,4870.0,146,4610.02837078653,259.971629213466,4724.0,0.755358909303124,1.34501291981123,0.056392631086805,-0.07875216425261834,0.10469117271724052,5
Romania,Romania,0,2020-05-18,2020-05-24,7,2020,21,19328560,4560.0,78,4652.42837078654,-92.4283707865379,4482.0,0.403547910449614,-0.478195844835507,-0.0198666939972498,-0.108248269687516,0.045404913009783256,5
Romania,Romania,0,2020-05-25,2020-05-31,7,2020,22,19328560,4559.0,81,4588.62837078654,-29.6283707865396,4478.0,0.419068983928446,-0.15328804001198,-0.0064569122605718,-0.10834341841472533,0.04521366701072694,5
Romania,Romania,0,2020-06-01,2020-06-07,7,2020,23,19328560,4910.0,67,4623.22837078654,286.771629213461,4843.0,0.3466373076939,1.48366784288877,0.0620284368874195,-0.07494621516424445,0.11234101267949306,6
Romania,Romania,0,2020-06-08,2020-06-14,7,2020,24,19328560,5079.0,77,4661.82837078654,417.17162921346,5002.0,0.398374219290004,2.15831717010196,0.0894866983580254,-0.05886608026586476,0.14466158652001007,6
Romania,Romania,0,2020-06-15,2020-06-21,7,2020,25,19328560,4677.0,102,4770.02837078654,-93.0283707865428,4575.0,0.527716498280265,-0.481300059531299,-0.0195026871027185,-0.09711586860402237,0.06778069489937197,6
Romania,Romania,0,2020-06-22,2020-06-28,7,2020,26,19328560,4827.0,100,4545.42837078654,281.571629213461,4727.0,0.517369115961044,1.45676464885879,0.0619461151391407,-0.08284355952262028,0.09646759475781902,6
Romania,Romania,0,2020-06-29,2020-07-05,7,2020,27,19328560,5288.0,138,4442.62837078654,845.371629213462,5150.0,0.713969380026241,4.37369172464717,0.190286370737734,-0.03897999627911119,0.18463200032277965,6
Romania,Romania,0,2020-07-06,2020-07-12,7,2020,28,19328560,4900.0,134,4460.62837078654,439.371629213458,4766.0,0.693274615387799,2.2731731138453,0.0984999405220539,-0.07589770243633792,0.11042855268892993,7
